SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Apr 08 12:28:00 BST 2022
User: ezxiaav
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR4C6525
Integration Time (usec): 100000 (HR4C6525)
Spectra Averaged: 1 (HR4C6525)
Boxcar Smoothing: 0 (HR4C6525)
Correct for Electrical Dark: No (HR4C6525)
Strobe/Lamp Enabled: No (HR4C6525)
Correct for Detector Non-linearity: No (HR4C6525)
Correct for Stray Light: No (HR4C6525)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
447.01	1021.00
447.27	1016.00
447.54	1033.00
447.80	1041.00
448.06	1015.00
448.33	1015.00
448.59	1021.00
448.85	1007.00
449.11	1020.00
449.38	1002.00
449.64	1026.00
449.90	1041.00
450.17	1033.00
450.43	1029.00
450.69	1040.00
450.95	1017.00
451.22	1058.00
451.48	1052.00
451.74	1064.00
452.01	1051.00
452.27	1065.00
452.53	1059.00
452.79	1065.00
453.06	1070.00
453.32	1050.00
453.58	1030.00
453.85	1073.00
454.11	1069.00
454.37	1068.00
454.63	1084.00
454.90	1068.00
455.16	1093.00
455.42	1094.00
455.69	1076.00
455.95	1061.00
456.21	1065.00
456.47	1088.00
456.74	1096.00
457.00	1065.00
457.26	1079.00
457.52	1083.00
457.79	1086.00
458.05	1088.00
458.31	1085.00
458.57	1096.00
458.84	1080.00
459.10	1096.00
459.36	1097.00
459.63	1075.00
459.89	1077.00
460.15	1086.00
460.41	1064.00
460.68	1079.00
460.94	1060.00
461.20	1095.00
461.46	1117.00
461.73	1111.00
461.99	1095.00
462.25	1119.00
462.51	1084.00
462.78	1082.00
463.04	1081.00
463.30	1098.00
463.56	1105.00
463.83	1083.00
464.09	1091.00
464.35	1099.00
464.61	1075.00
464.88	1081.00
465.14	1098.00
465.40	1085.00
465.66	1071.00
465.93	1099.00
466.19	1076.00
466.45	1106.00
466.71	1085.00
466.97	1102.00
467.24	1091.00
467.50	1074.00
467.76	1083.00
468.02	1114.00
468.29	1076.00
468.55	1086.00
468.81	1096.00
469.07	1075.00
469.34	1097.00
469.60	1098.00
469.86	1126.00
470.12	1082.00
470.39	1102.00
470.65	1113.00
470.91	1091.00
471.17	1089.00
471.43	1110.00
471.70	1120.00
471.96	1099.00
472.22	1113.00
472.48	1121.00
472.75	1113.00
473.01	1085.00
473.27	1121.00
473.53	1091.00
473.79	1085.00
474.06	1106.00
474.32	1100.00
474.58	1102.00
474.84	1103.00
475.10	1121.00
475.37	1099.00
475.63	1080.00
475.89	1113.00
476.15	1079.00
476.42	1102.00
476.68	1093.00
476.94	1107.00
477.20	1131.00
477.46	1114.00
477.73	1106.00
477.99	1089.00
478.25	1120.00
478.51	1134.00
478.77	1097.00
479.04	1105.00
479.30	1105.00
479.56	1075.00
479.82	1101.00
480.08	1103.00
480.35	1105.00
480.61	1110.00
480.87	1109.00
481.13	1111.00
481.39	1077.00
481.66	1098.00
481.92	1122.00
482.18	1130.00
482.44	1115.00
482.70	1114.00
482.96	1106.00
483.23	1124.00
483.49	1101.00
483.75	1115.00
484.01	1127.00
484.27	1101.00
484.54	1089.00
484.80	1098.00
485.06	1108.00
485.32	1138.00
485.58	1102.00
485.85	1098.00
486.11	1114.00
486.37	1112.00
486.63	1090.00
486.89	1116.00
487.15	1130.00
487.42	1112.00
487.68	1108.00
487.94	1075.00
488.20	1114.00
488.46	1107.00
488.72	1109.00
488.99	1104.00
489.25	1109.00
489.51	1129.00
489.77	1096.00
490.03	1127.00
490.29	1111.00
490.56	1139.00
490.82	1124.00
491.08	1090.00
491.34	1153.00
491.60	1100.00
491.86	1117.00
492.13	1108.00
492.39	1104.00
492.65	1108.00
492.91	1090.00
493.17	1084.00
493.43	1102.00
493.70	1125.00
493.96	1104.00
494.22	1119.00
494.48	1104.00
494.74	1128.00
495.00	1110.00
495.26	1103.00
495.53	1110.00
495.79	1088.00
496.05	1115.00
496.31	1119.00
496.57	1102.00
496.83	1096.00
497.09	1099.00
497.36	1142.00
497.62	1131.00
497.88	1114.00
498.14	1123.00
498.40	1120.00
498.66	1103.00
498.92	1123.00
499.19	1125.00
499.45	1117.00
499.71	1099.00
499.97	1093.00
500.23	1107.00
500.49	1108.00
500.75	1115.00
501.02	1105.00
501.28	1099.00
501.54	1127.00
501.80	1120.00
502.06	1118.00
502.32	1114.00
502.58	1090.00
502.84	1099.00
503.11	1117.00
503.37	1125.00
503.63	1118.00
503.89	1078.00
504.15	1100.00
504.41	1131.00
504.67	1128.00
504.93	1136.00
505.20	1096.00
505.46	1104.00
505.72	1114.00
505.98	1098.00
506.24	1104.00
506.50	1133.00
506.76	1111.00
507.02	1110.00
507.28	1116.00
507.55	1112.00
507.81	1113.00
508.07	1117.00
508.33	1111.00
508.59	1090.00
508.85	1106.00
509.11	1137.00
509.37	1121.00
509.63	1114.00
509.90	1100.00
510.16	1120.00
510.42	1125.00
510.68	1112.00
510.94	1127.00
511.20	1091.00
511.46	1097.00
511.72	1130.00
511.98	1127.00
512.24	1103.00
512.51	1094.00
512.77	1077.00
513.03	1121.00
513.29	1127.00
513.55	1122.00
513.81	1141.00
514.07	1145.00
514.33	1114.00
514.59	1108.00
514.85	1099.00
515.11	1123.00
515.38	1108.00
515.64	1129.00
515.90	1133.00
516.16	1111.00
516.42	1131.00
516.68	1120.00
516.94	1097.00
517.20	1120.00
517.46	1109.00
517.72	1109.00
517.98	1104.00
518.24	1098.00
518.51	1109.00
518.77	1100.00
519.03	1133.00
519.29	1158.00
519.55	1131.00
519.81	1104.00
520.07	1088.00
520.33	1108.00
520.59	1094.00
520.85	1108.00
521.11	1130.00
521.37	1104.00
521.63	1107.00
521.89	1097.00
522.16	1112.00
522.42	1118.00
522.68	1100.00
522.94	1123.00
523.20	1110.00
523.46	1116.00
523.72	1110.00
523.98	1100.00
524.24	1099.00
524.50	1104.00
524.76	1097.00
525.02	1129.00
525.28	1116.00
525.54	1119.00
525.80	1112.00
526.06	1127.00
526.33	1124.00
526.59	1119.00
526.85	1110.00
527.11	1134.00
527.37	1140.00
527.63	1113.00
527.89	1090.00
528.15	1131.00
528.41	1131.00
528.67	1108.00
528.93	1107.00
529.19	1120.00
529.45	1118.00
529.71	1112.00
529.97	1114.00
530.23	1132.00
530.49	1121.00
530.75	1129.00
531.01	1123.00
531.27	1088.00
531.53	1108.00
531.79	1093.00
532.05	1122.00
532.31	1133.00
532.58	1124.00
532.84	1104.00
533.10	1129.00
533.36	1108.00
533.62	1093.00
533.88	1117.00
534.14	1115.00
534.40	1116.00
534.66	1119.00
534.92	1121.00
535.18	1104.00
535.44	1117.00
535.70	1123.00
535.96	1121.00
536.22	1120.00
536.48	1127.00
536.74	1092.00
537.00	1132.00
537.26	1129.00
537.52	1091.00
537.78	1134.00
538.04	1130.00
538.30	1105.00
538.56	1102.00
538.82	1098.00
539.08	1103.00
539.34	1110.00
539.60	1127.00
539.86	1072.00
540.12	1114.00
540.38	1124.00
540.64	1095.00
540.90	1109.00
541.16	1106.00
541.42	1110.00
541.68	1138.00
541.94	1090.00
542.20	1110.00
542.46	1113.00
542.72	1116.00
542.98	1099.00
543.24	1124.00
543.50	1113.00
543.76	1100.00
544.02	1124.00
544.28	1084.00
544.54	1115.00
544.80	1096.00
545.06	1106.00
545.32	1110.00
545.58	1101.00
545.84	1108.00
546.10	1112.00
546.36	1103.00
546.62	1132.00
546.88	1131.00
547.14	1101.00
547.40	1102.00
547.66	1095.00
547.92	1113.00
548.18	1104.00
548.44	1110.00
548.70	1102.00
548.96	1118.00
549.22	1125.00
549.48	1126.00
549.74	1097.00
550.00	1126.00
550.26	1117.00
550.52	1100.00
550.78	1107.00
551.04	1120.00
551.30	1075.00
551.56	1109.00
551.82	1097.00
552.08	1112.00
552.34	1114.00
552.60	1114.00
552.85	1101.00
553.11	1089.00
553.37	1104.00
553.63	1117.00
553.89	1111.00
554.15	1151.00
554.41	1106.00
554.67	1145.00
554.93	1131.00
555.19	1110.00
555.45	1115.00
555.71	1118.00
555.97	1106.00
556.23	1127.00
556.49	1121.00
556.75	1112.00
557.01	1112.00
557.27	1136.00
557.53	1133.00
557.79	1120.00
558.05	1110.00
558.31	1124.00
558.57	1104.00
558.83	1112.00
559.08	1119.00
559.34	1138.00
559.60	1123.00
559.86	1107.00
560.12	1119.00
560.38	1122.00
560.64	1124.00
560.90	1132.00
561.16	1101.00
561.42	1103.00
561.68	1095.00
561.94	1130.00
562.20	1109.00
562.46	1114.00
562.72	1106.00
562.98	1093.00
563.23	1110.00
563.49	1079.00
563.75	1128.00
564.01	1106.00
564.27	1076.00
564.53	1131.00
564.79	1090.00
565.05	1098.00
565.31	1123.00
565.57	1107.00
565.83	1102.00
566.09	1106.00
566.35	1088.00
566.61	1129.00
566.86	1088.00
567.12	1090.00
567.38	1156.00
567.64	1110.00
567.90	1107.00
568.16	1138.00
568.42	1115.00
568.68	1115.00
568.94	1125.00
569.20	1110.00
569.46	1125.00
569.72	1115.00
569.97	1118.00
570.23	1093.00
570.49	1126.00
570.75	1108.00
571.01	1108.00
571.27	1117.00
571.53	1143.00
571.79	1130.00
572.05	1105.00
572.31	1119.00
572.57	1110.00
572.82	1103.00
573.08	1121.00
573.34	1098.00
573.60	1123.00
573.86	1115.00
574.12	1121.00
574.38	1127.00
574.64	1125.00
574.90	1118.00
575.16	1097.00
575.41	1112.00
575.67	1109.00
575.93	1093.00
576.19	1109.00
576.45	1149.00
576.71	1124.00
576.97	1109.00
577.23	1125.00
577.49	1101.00
577.74	1113.00
578.00	1122.00
578.26	1114.00
578.52	1100.00
578.78	1116.00
579.04	1145.00
579.30	1112.00
579.56	1127.00
579.81	1129.00
580.07	1086.00
580.33	1111.00
580.59	1112.00
580.85	1120.00
581.11	1131.00
581.37	1097.00
581.63	1106.00
581.88	1120.00
582.14	1097.00
582.40	1118.00
582.66	1130.00
582.92	1134.00
583.18	1132.00
583.44	1114.00
583.70	1124.00
583.95	1129.00
584.21	1094.00
584.47	1116.00
584.73	1087.00
584.99	1118.00
585.25	1141.00
585.51	1102.00
585.76	1128.00
586.02	1123.00
586.28	1125.00
586.54	1114.00
586.80	1089.00
587.06	1110.00
587.32	1123.00
587.57	1096.00
587.83	1084.00
588.09	1121.00
588.35	1104.00
588.61	1109.00
588.87	1118.00
589.13	1150.00
589.38	1121.00
589.64	1112.00
589.90	1136.00
590.16	1127.00
590.42	1111.00
590.68	1086.00
590.94	1117.00
591.19	1113.00
591.45	1102.00
591.71	1113.00
591.97	1117.00
592.23	1144.00
592.49	1111.00
592.74	1137.00
593.00	1107.00
593.26	1124.00
593.52	1104.00
593.78	1116.00
594.04	1100.00
594.29	1118.00
594.55	1127.00
594.81	1113.00
595.07	1130.00
595.33	1121.00
595.59	1116.00
595.84	1126.00
596.10	1104.00
596.36	1116.00
596.62	1114.00
596.88	1103.00
597.13	1101.00
597.39	1119.00
597.65	1130.00
597.91	1110.00
598.17	1117.00
598.43	1107.00
598.68	1108.00
598.94	1122.00
599.20	1137.00
599.46	1101.00
599.72	1105.00
599.97	1118.00
600.23	1131.00
600.49	1109.00
600.75	1106.00
601.01	1086.00
601.27	1119.00
601.52	1113.00
601.78	1129.00
602.04	1101.00
602.30	1132.00
602.56	1105.00
602.81	1132.00
603.07	1149.00
603.33	1108.00
603.59	1138.00
603.85	1117.00
604.10	1109.00
604.36	1126.00
604.62	1091.00
604.88	1132.00
605.14	1104.00
605.39	1105.00
605.65	1120.00
605.91	1127.00
606.17	1163.00
606.43	1127.00
606.68	1129.00
606.94	1132.00
607.20	1139.00
607.46	1100.00
607.71	1107.00
607.97	1104.00
608.23	1092.00
608.49	1134.00
608.75	1135.00
609.00	1096.00
609.26	1104.00
609.52	1124.00
609.78	1092.00
610.03	1109.00
610.29	1090.00
610.55	1120.00
610.81	1123.00
