725.91,4030
726.17,3989
726.42,3955
726.67,3927
726.93,3992
727.18,3921
727.43,3938
727.69,3964
727.94,3902
728.19,3876
728.45,3898
728.7,3942
728.96,3893
729.21,3857
729.46,3844
729.72,3844
729.97,3832
730.22,3835
730.48,3765
730.73,3781
730.98,3769
731.24,3785
731.49,3742
731.75,3675
732,3678
732.25,3738
732.51,3640
732.76,3612
733.01,3556
733.27,3575
733.52,3581
733.77,3592
734.03,3560
734.28,3530
734.53,3437
734.79,3483
735.04,3452
735.29,3441
735.55,3448
735.8,3440
736.05,3413
736.31,3351
736.56,3363
736.82,3376
737.07,3300
737.32,3280
737.58,3292
737.83,3249
738.08,3229
738.34,3179
738.59,3216
738.84,3228
739.1,3169
739.35,3165
739.6,3196
739.86,3165
740.11,3135
740.36,3084
740.61,3102
740.87,3053
741.12,3061
741.37,3024
741.63,3004
741.88,3050
742.13,3020
742.39,2985
742.64,2957
742.89,2980
743.15,2961
743.4,2878
743.65,2906
743.91,2908
744.16,2890
744.41,2854
744.67,2884
744.92,2872
745.17,2780
745.42,2802
745.68,2783
745.93,2762
746.18,2764
746.44,2765
746.69,2764
746.94,2741
747.2,2705
747.45,2627
747.7,2636
747.95,2627
748.21,2643
748.46,2603
748.71,2635
748.97,2603
749.22,2578
749.47,2567
749.73,2537
749.98,2585
750.23,2483
750.48,2510
750.74,2483
750.99,2445
751.24,2406
751.5,2483
751.75,2444
752,2391
752.25,2400
752.51,2422
752.76,2395
753.01,2384
753.27,2378
753.52,2349
753.77,2375
754.02,2349
754.28,2270
754.53,2343
754.78,2268
755.03,2240
755.29,2223
755.54,2214
755.79,2158
756.05,2175
756.3,2175
756.55,2154
756.8,2134
757.06,2128
757.31,2105
757.56,2094
757.81,2031
758.07,2090
758.32,2092
758.57,2039
758.82,1983
759.08,2004
759.33,1955
759.58,2001
759.83,1947
760.09,1934
760.34,1929
760.59,1948
760.84,1947
761.1,1928
761.35,1913
761.6,1886
761.85,1827
762.11,1868
762.36,1817
762.61,1812
762.86,1816
763.12,1771
763.37,1756
763.62,1801
763.87,1748
764.13,1700
764.38,1743
764.63,1710
764.88,1700
765.14,1703
765.39,1648
765.64,1701
765.89,1628
766.15,1629
766.4,1641
766.65,1573
766.9,1600
767.15,1595
767.41,1640
767.66,1592
767.91,1579
768.16,1506
768.42,1573
768.67,1544
768.92,1537
769.17,1496
769.42,1483
769.68,1506
769.93,1457
770.18,1495
770.43,1470
770.69,1500
770.94,1477
771.19,1427
771.44,1448
771.69,1484
771.95,1445
772.2,1429
772.45,1424
772.7,1355
772.95,1395
773.21,1379
773.46,1377
773.71,1362
773.96,1335
774.21,1317
774.47,1317
774.72,1318
774.97,1363
775.22,1298
775.47,1306
775.73,1244
775.98,1246
776.23,1219
776.48,1264
776.73,1219
776.99,1183
777.24,1201
777.49,1143
777.74,1187
777.99,1213
778.25,1144
778.5,1165
778.75,1124
779,1153
779.25,1146
779.51,1104
779.76,1090
780.01,1111
780.26,1098
780.51,1092
780.76,1071
781.02,1087
781.27,1078
781.52,1016
781.77,1027
782.02,1025
782.27,1046
782.53,1051
782.78,1031
783.03,1032
783.28,1009
783.53,1017
783.78,990
784.04,962
784.29,963
784.54,982
784.79,947
785.04,955
785.29,949
785.55,938
785.8,935
786.05,944
786.3,905
786.55,861
786.8,877
787.06,876
787.31,849
787.56,860
787.81,850
788.06,857
788.31,799
788.56,806
788.82,828
789.07,801
789.32,777
789.57,786
789.82,801
790.07,803
790.32,787
790.58,824
790.83,774
791.08,715
791.33,713
791.58,760
791.83,786
792.08,764
792.34,716
792.59,724
792.84,709
793.09,706
793.34,723
793.59,716
793.84,718
794.1,679
794.35,687
794.6,687
794.85,665
795.1,651
795.35,644
795.6,631
795.85,638
796.1,604
796.36,629
796.61,624
796.86,655
797.11,650
797.36,615
797.61,596
797.86,581
798.11,595
798.37,611
798.62,566
798.87,579
799.12,609
799.37,586
799.62,535
799.87,527
800.12,529
800.37,524
800.63,527
800.88,516
801.13,533
801.38,541
801.63,522
801.88,537
802.13,489
802.38,503
802.63,501
802.88,508
803.13,509
803.39,505
803.64,501
803.89,456
804.14,435
804.39,446
804.64,484
804.89,441
805.14,448
805.39,416
805.64,462
805.89,445
806.15,396
806.4,391
806.65,393
806.9,413
807.15,392
807.4,424
807.65,403
807.9,348
808.15,389
808.4,375
808.65,409
808.9,422
809.15,411
809.41,390
809.66,366
809.91,373
810.16,342
810.41,358
810.66,341
810.91,353
811.16,345
811.41,354
811.66,346
811.91,337
812.16,329
812.41,337
812.66,330
812.91,322
813.17,308
813.42,290
813.67,288
813.92,310
814.17,300
814.42,295
814.67,273
814.92,302
815.17,274
815.42,290
815.67,280
815.92,270
816.17,279
816.42,256
816.67,263
816.92,286
817.17,260
817.42,212
817.67,229
817.92,223
818.17,268
818.42,245
818.68,215
818.93,267
819.18,242
819.43,228
819.68,232
819.93,254
820.18,216
820.43,198
820.68,223
820.93,246
821.18,220
821.43,173
821.68,193
821.93,175
822.18,188
822.43,237
822.68,205
822.93,217
823.18,178
823.43,148
823.68,166
823.93,190
824.18,199
824.43,174
824.68,215
824.93,157
825.18,146
825.43,165
825.68,190
825.93,181
826.18,164
826.43,176
826.68,163
826.93,144
827.18,165
827.43,170
827.68,185
827.93,169
828.18,155
828.43,154
828.68,163
828.93,167
829.18,126
829.43,143
829.68,122
829.93,160
830.18,119
830.43,122
830.68,104
830.93,127
831.18,140
831.43,97
831.68,121
831.93,119
832.18,126
832.43,95
832.68,72
832.93,108
833.18,103
833.43,103
833.68,114
833.93,124
834.18,90
834.43,104
834.68,112
834.93,106
835.18,81
835.43,114
835.68,120
835.93,91
836.18,104
836.43,87
836.68,91
836.93,68
837.18,114
837.43,53
837.67,56
837.92,94
838.17,74
838.42,90
838.67,102
838.92,78
839.17,59
839.42,49
839.67,62
839.92,49
840.17,49
840.42,48
840.67,60
840.92,57
841.17,61
841.42,89
841.67,79
841.92,43
842.17,59
842.42,23
842.67,48
842.92,69
843.16,68
843.41,22
843.66,47
843.91,57
844.16,54
844.41,47
844.66,52
844.91,28
845.16,24
845.41,54
845.66,14
845.91,24
846.16,30
846.41,48
846.66,32
846.9,75
847.15,35
847.4,15
847.65,2
847.9,66
848.15,4
848.4,28
848.65,12
848.9,27
849.15,-18
849.4,23
849.65,40
849.9,32
850.14,28
850.39,17
850.64,32
850.89,32
851.14,-14
851.39,-4
851.64,-18
851.89,-6
852.14,-31
852.39,21
852.64,14
852.88,14
853.13,21
853.38,20
853.63,-10
853.88,4
854.13,-9
854.38,-24
854.63,-7
854.88,-17
855.13,-16
855.37,6
855.62,13
855.87,18
856.12,9
856.37,11
856.62,-25
856.87,-6
857.12,-10
857.37,0
857.61,6
857.86,2
858.11,6
858.36,6
858.61,-8
858.86,-7
859.11,5
859.36,21
859.61,1
859.85,-16
860.1,-23
860.35,-2
860.6,-8
860.85,2
861.1,-46
861.35,-29
861.6,-32
861.84,-30
862.09,-12
862.34,-41
862.59,-9
862.84,-32
863.09,-3
863.34,-11
863.58,-26
863.83,-34
864.08,-29
864.33,-33
864.58,-42
864.83,-47
865.08,-11
865.32,-34
865.57,-16
865.82,-7
866.07,-15
866.32,-37
866.57,-71
866.82,-48
867.06,-73
867.31,-35
867.56,-26
867.81,-40
868.06,-54
868.31,-46
868.56,-54
868.8,-19
869.05,-48
869.3,-12
869.55,-46
869.8,-34
870.05,-65
870.29,-29
870.54,-37
870.79,-38
871.04,-26
871.29,-50
871.54,-32
871.78,-27
872.03,-48
872.28,-51
872.53,-86
872.78,-42
873.03,-61
873.27,-12
873.52,-51
873.77,-50
874.02,-32
874.27,-57
874.52,-52
874.76,-51
875.01,-33
875.26,-58
875.51,-42
875.76,-49
876,-30
876.25,-49
876.5,-49
876.75,-44
877,-35
877.24,-71
877.49,-50
877.74,-69
877.99,-71
878.24,-67
878.49,-86
878.73,-82
878.98,-56
879.23,-79
879.48,-92
879.73,-62
879.97,-59
880.22,-97
880.47,-49
880.72,-48
880.97,-39
881.21,-56
881.46,-67
881.71,-71
881.96,-85
882.21,-78
882.45,-64
882.7,-77
882.95,-81
883.2,-77
883.44,-56
883.69,-80
883.94,-76
884.19,-71
884.44,-79
884.68,-77
884.93,-75
885.18,-52
885.43,-93
885.67,-59
885.92,-52
886.17,-57
886.42,-84
886.67,-72
886.91,-66
887.16,-67
887.41,-91
887.66,-79
887.9,-96
888.15,-64
888.4,-97
888.65,-78
888.89,-67
889.14,-70
889.39,-78
889.64,-99
889.89,-75
890.13,-65
890.38,-61
890.63,-79
890.88,-81
891.12,-60
891.37,-83
891.62,-81
891.87,-98
892.11,-70
892.36,-108
892.61,-78
892.86,-72
893.1,-70
893.35,-76
893.6,-53
893.85,-77
894.09,-105
894.34,-81
894.59,-52
894.84,-64
895.08,-124
895.33,-104
895.58,-91
895.83,-95
896.07,-90
896.32,-91
896.57,-56
896.81,-90
897.06,-74
897.31,-99
897.56,-110
897.8,-59
898.05,-54
898.3,-88
898.55,-74
898.79,-65
899.04,-129
899.29,-82
899.53,-83
899.78,-79
900.03,-86
900.28,-115
900.52,-127
900.77,-73
901.02,-74
901.26,-83
901.51,-87
901.76,-103
902.01,-78
902.25,-64
902.5,-68
902.75,-88
902.99,-95
903.24,-124
903.49,-82
903.74,-85
903.98,-93
904.23,-97
904.48,-103
904.72,-74
904.97,-63
905.22,-101
905.47,-95
905.71,-73
905.96,-59
906.21,-75
906.45,-64
906.7,-88
906.95,-85
907.19,-93
907.44,-95
907.69,-77
907.93,-90
908.18,-53
908.43,-97
908.68,-105
908.92,-86
909.17,-74
909.42,-121
909.66,-69
909.91,-93
910.16,-96
910.4,-86
910.65,-81
910.9,-109
911.14,-99
911.39,-84
911.64,-92
911.88,-115
912.13,-80
912.38,-87
912.62,-57
912.87,-79
913.12,-107
913.36,-122
913.61,-120
913.86,-94
914.1,-88
914.35,-104
914.6,-94
914.84,-76
915.09,-78
915.34,-92
915.58,-115
915.83,-100
916.08,-74
916.32,-85
916.57,-89
916.82,-75
917.06,-82
917.31,-96
917.56,-68
917.8,-84
918.05,-72
918.3,-88
918.54,-86
918.79,-102
919.03,-81
919.28,-89
919.53,-92
919.77,-89
920.02,-84
920.27,-79
920.51,-72
920.76,-101
921.01,-117
921.25,-94
921.5,-74
921.74,-93
921.99,-74
922.24,-112
922.48,-112
922.73,-96
922.98,-71
923.22,-96
923.47,-88
923.72,-100
923.96,-80
924.21,-118
924.45,-51
924.7,-104
924.95,-103
925.19,-124
925.44,-74
925.68,-79
925.93,-105
926.18,-133
926.42,-69
926.67,-77
926.92,-88
927.16,-63
927.41,-92
927.65,-103
927.9,-85
928.15,-91
928.39,-116
928.64,-88
928.88,-86
929.13,-109
929.38,-135
929.62,-87
929.87,-98
930.11,-105
930.36,-96
930.61,-101
930.85,-69
931.1,-76
931.34,-77
931.59,-105
931.84,-80
932.08,-108
932.33,-72
932.57,-81
932.82,-94
933.07,-108
933.31,-55
933.56,-89
933.8,-100
934.05,-119
934.29,-115
934.54,-90
934.79,-79
935.03,-96
935.28,-62
935.52,-130
935.77,-92
936.02,-70
936.26,-107
936.51,-98
936.75,-94
937,-78
937.24,-82
937.49,-116
937.74,-114
937.98,-84
938.23,-78
938.47,-100
938.72,-95
938.96,-70
939.21,-100
939.46,-98
939.7,-113
939.95,-87
940.19,-99
940.44,-117
940.68,-109
940.93,-131
941.17,-89
941.42,-108
941.67,-108
941.91,-101
942.16,-100
942.4,-94
942.65,-120
942.89,-111
943.14,-123
943.38,-116
943.63,-106
943.87,-112
944.12,-116
944.37,-66
944.61,-86
944.86,-70
945.1,-106
945.35,-89
945.59,-112
945.84,-116
946.08,-90
946.33,-66
946.57,-105
946.82,-87
947.06,-95
947.31,-90
947.56,-85
947.8,-117
948.05,-111
948.29,-85
948.54,-104
948.78,-150
949.03,-115
949.27,-92
949.52,-76
949.76,-102
950.01,-93
950.25,-107
950.5,-98
950.74,-110
950.99,-75
951.23,-68
951.48,-92
951.72,-92
951.97,-110
952.21,-96
952.46,-120
952.7,-85
952.95,-87
953.19,-83
953.44,-95
953.68,-114
953.93,-85
954.17,-77
954.42,-82
954.66,-72
954.91,-103
955.15,-89
955.4,-113
955.64,-117
955.89,-113
956.13,-70
956.38,-98
956.62,-115
956.87,-116
957.11,-137
957.36,-87
957.6,-69
957.85,-91
958.09,-100
958.34,-80
958.58,-55
958.83,-90
959.07,-71
959.32,-85
959.56,-107
959.81,-84
960.05,-108
960.3,-112
960.54,-135
960.79,-111
961.03,-124
961.28,-96
961.52,-97
961.77,-104
962.01,-78
962.25,-114
962.5,-92
962.74,-123
962.99,-79
963.23,-98
963.48,-118
963.72,-85
963.97,-106
964.21,-100
964.46,-103
964.7,-109
964.95,-129
965.19,-96
965.43,-87
965.68,-105
965.92,-105
966.17,-106
966.41,-112
966.66,-104
966.9,-103
967.15,-104
967.39,-117
967.64,-95
967.88,-109
968.12,-92
968.37,-88
968.61,-115
968.86,-99
969.1,-71
969.35,-115
969.59,-132
969.83,-99
970.08,-104
970.32,-111
970.57,-90
970.81,-105
971.06,-94
971.3,-94
971.55,-84
971.79,-96
972.03,-124
972.28,-111
972.52,-80
972.77,-117
973.01,-122
973.26,-127
973.5,-95
973.74,-77
973.99,-57
974.23,-79
974.48,-140
974.72,-87
974.96,-109
975.21,-100
975.45,-94
975.7,-72
975.94,-104
976.19,-145
976.43,-114
976.67,-62
976.92,-68
977.16,-94
977.41,-63
977.65,-120
977.89,-126
978.14,-98
978.38,-88
978.63,-94
978.87,-85
979.11,-99
979.36,-93
979.6,-80
979.85,-104
980.09,-86
980.33,-101
980.58,-101
980.82,-114
981.07,-102
981.31,-97
981.55,-103
981.8,-98
982.04,-124
982.28,-109
982.53,-86
982.77,-82
983.02,-121
983.26,-106
983.5,-89
983.75,-81
983.99,-81
984.24,-86
984.48,-91
984.72,-94
984.97,-116
985.21,-97
985.45,-95
985.7,-115
985.94,-87
986.19,-81
986.43,-93
986.67,-110
986.92,-122
987.16,-89
987.4,-83
987.65,-80
987.89,-77
988.13,-70
988.38,-97
988.62,-99
988.87,-94
989.11,-80
989.35,-86
989.6,-99
989.84,-115
990.08,-110
990.33,-92
990.57,-105
990.81,-104
991.06,-100
991.3,-110
991.54,-90
991.79,-94
992.03,-88
992.27,-93
992.52,-97
992.76,-81
993,-98
993.25,-104
993.49,-104
993.73,-112
993.98,-86
994.22,-109
994.47,-74
994.71,-97
994.95,-73
995.2,-71
995.44,-114
995.68,-94
995.92,-95
996.17,-100
996.41,-115
996.65,-89
996.9,-84
997.14,-79
997.38,-89
997.63,-91
997.87,-81
998.11,-106
998.36,-105
998.6,-127
998.84,-77
999.09,-111
999.33,-95
999.57,-107
999.82,-88
1000.06,-110
1000.3,-76
1000.55,-110
1000.79,-111
1001.03,-81
1001.27,-93
1001.52,-80
1001.76,-98
1002,-107
1002.25,-78
1002.49,-99
1002.73,-104
1002.98,-143
1003.22,-120
1003.46,-70
1003.7,-87
1003.95,-101
1004.19,-102
1004.43,-109
1004.68,-73
1004.92,-115
1005.16,-122
1005.41,-144
1005.65,-111
1005.89,-90
1006.13,-91
1006.38,-58
1006.62,-66
1006.86,-137
1007.11,-121
1007.35,-134
1007.59,-95
1007.83,-120
1008.08,-117
1008.32,-96
1008.56,-88
1008.8,-92
1009.05,-102
1009.29,-95
1009.53,-88
1009.78,-100
1010.02,-108
1010.26,-89
1010.5,-92
1010.75,-102
1010.99,-122
1011.23,-99
1011.47,-46
1011.72,-43
1011.96,-66
1012.2,-80
1012.44,-111
1012.69,-116
1012.93,-104
1013.17,-101
1013.42,-103
1013.66,-86
1013.9,-106
1014.14,-112
1014.39,-74
1014.63,-71
1014.87,-103
1015.11,-116
1015.36,-97
1015.6,-117
1015.84,-63
1016.08,-130
1016.33,-93
1016.57,-74
1016.81,-118
1017.05,-100
1017.29,-101
1017.54,-102
1017.78,-90
1018.02,-127
1018.26,-98
1018.51,-101
1018.75,-83
1018.99,-93
1019.23,-83
1019.48,-86
1019.72,-115
1019.96,-99
1020.2,-90
1020.44,-92
1020.69,-83
1020.93,-127
1021.17,-89
1021.41,-107
1021.66,-104
1021.9,-108
1022.14,-111
1022.38,-92
1022.62,-87
1022.87,-85
1023.11,-42
1023.35,-80
1023.59,-98
1023.84,-79
1024.08,-96
1024.32,-95
1024.56,-86
1024.8,-102
1025.05,-65
1025.29,-105
1025.53,-119
1025.77,-106
1026.01,-84
1026.26,-74
1026.5,-79
1026.74,-116
1026.98,-64
1027.22,-17
1027.47,-56
1027.71,-108
1027.95,-97
1028.19,-97
1028.43,-101
1028.68,-107
1028.92,-52
1029.16,-96
1029.4,-112
1029.64,-98
1029.88,-86
1030.13,-99
1030.37,-117
1030.61,-94
1030.85,-81
1031.09,-98
1031.34,-95
1031.58,-100
1031.82,-83
1032.06,-95
1032.3,-102
1032.54,-100
1032.79,-82
1033.03,-94
1033.27,-117
1033.51,-63
1033.75,-65
1033.99,-172
1034.24,-114
1034.48,-108
1034.72,-80
1034.96,-88
1035.2,-100
1035.44,-100
1035.69,-111
1035.93,-84
1036.17,-75
1036.41,-71
1036.65,-104
1036.89,-73
1037.14,-68
1037.38,-116
1037.62,-131
1037.86,-89
1038.1,-87
1038.34,-92
1038.58,-119
1038.83,-85
1039.07,-50
1039.31,-65
1039.55,-73
1039.79,-96
1040.03,-92
1040.27,-111
1040.52,-80
1040.76,-99
1041,-67
1041.24,-61
1041.48,-121
1041.72,-99
1041.96,-87
1042.21,-67
1042.45,-97
1042.69,-75
1042.93,-131
1043.17,-85
1043.41,-93
1043.65,-85
1043.89,-87
1044.14,-102
1044.38,-82
1044.62,-91
1044.86,-113
1045.1,-101
1045.34,-81
1045.58,-87
1045.82,-101
1046.07,-91
1046.31,-98
1046.55,-103
1046.79,-117
1047.03,-77
1047.27,-65
1047.51,-77
1047.75,-89
1047.99,-128
1048.24,-108
1048.48,-71
1048.72,-111
1048.96,-112
1049.2,-96
1049.44,-72
1049.68,-108
1049.92,-89
1050.16,-106
1050.4,-110
1050.65,-99
1050.89,-95
1051.13,-84
1051.37,-81
1051.61,-124
1051.85,-102
1052.09,-85
1052.33,-114
1052.57,-101
1052.81,-82
1053.05,-100
1053.3,-103
1053.54,-59
1053.78,-87
1054.02,-65
1054.26,-99
1054.5,-107
1054.74,-113
1054.98,-98
1055.22,-92
1055.46,-103
1055.7,-103
1055.94,-124
1056.18,-101
1056.43,-87
1056.67,-83
1056.91,-95
1057.15,-75
1057.39,-119
1057.63,-104
1057.87,-69
1058.11,-70
1058.35,-83
1058.59,-133
1058.83,-90
1059.07,-101
1059.31,-95
1059.55,-97
1059.79,-120
1060.03,-86
1060.27,-80
1060.52,-97
1060.76,-92
1061,-94
1061.24,-85
1061.48,-127
1061.72,-130
1061.96,-83
1062.2,-85
1062.44,-104
1062.68,-99
1062.92,-77
1063.16,-92
1063.4,-93
1063.64,-106
1063.88,-87
1064.12,-112
1064.36,-92
1064.6,-99
1064.84,-83
1065.08,-75
1065.32,-109
1065.56,-110
1065.8,-116
1066.04,-97
1066.29,-113
1066.53,-110
1066.77,-91
1067.01,-98
1067.25,-74
1067.49,-77
1067.73,-92
1067.97,-78
1068.21,-83
1068.45,-92
1068.69,-72
1068.93,-76
1069.17,-83
1069.41,-91
1069.65,-97
1069.89,-96
1070.13,-94
1070.37,-111
1070.61,-122
1070.85,-94
1071.09,-83
1071.33,-122
1071.57,-80
1071.81,-93
1072.05,-90
1072.29,-84
1072.53,-92
1072.77,-104
1073.01,-81
1073.25,-82
1073.49,-89
1073.73,-115
1073.97,-109
1074.21,-97
1074.45,-85
1074.69,-98
1074.93,-117
1075.17,-89
1075.41,-118
1075.65,-125
1075.89,-127
1076.13,-115
1076.37,-96
1076.61,-115
1076.85,-101
1077.09,-110
1077.33,-98
1077.57,-108
1077.81,-85
1078.05,-92
1078.29,-88
1078.53,-101
1078.76,-95
1079,-104
1079.24,-77
1079.48,-101
1079.72,-100
1079.96,-73
1080.2,-86
1080.44,-94
1080.68,-130
1080.92,-103
1081.16,-71
1081.4,-87
1081.64,-98
1081.88,-104
1082.12,-76
1082.36,-114
1082.6,-98
1082.84,-110
1083.08,-111
1083.32,-124
1083.56,-109
1083.8,-98
1084.04,-103
1084.28,-83
1084.52,-102
1084.75,-68
1084.99,-74
1085.23,-56
1085.47,-124
1085.71,-72
1085.95,-82
1086.19,-97
1086.43,-103
1086.67,-59
1086.91,-89
1087.15,-98
1087.39,-80
1087.63,-64
1087.87,-69
1088.11,-61
1088.35,-117
1088.58,-70
1088.82,-73
1089.06,-94
1089.3,-82
1089.54,-104
1089.78,-94
1090.02,-82
1090.26,-93
1090.5,-74
1090.74,-103
1090.98,-107
1091.22,-117
1091.46,-103
1091.69,-65
1091.93,-98
1092.17,-94
1092.41,-62
1092.65,-90
1092.89,-86
1093.13,-89
1093.37,-87
1093.61,-115
1093.85,-122
1094.09,-92
1094.32,-108
1094.56,-114
1094.8,-91
1095.04,-82
1095.28,-85
1095.52,-107
1095.76,-81
1096,-111
1096.24,-79
1096.48,-87
1096.71,-104
1096.95,-90
1097.19,-112
1097.43,-85
1097.67,-68
1097.91,-98
1098.15,-86
1098.39,-105
1098.63,-85
1098.86,-116
1099.1,-61
1099.34,-100
1099.58,-96
1099.82,-69
1100.06,-122
1100.3,-119
1100.54,-102
1100.77,-75
1101.01,-110
1101.25,-99
1101.49,-120
1101.73,-115
1101.97,-56
1102.21,-91
1102.45,-99
1102.68,-86
1102.92,-92
1103.16,-79
1103.4,-113
1103.64,-87
1103.88,-105
1104.12,-75
1104.35,-110
1104.59,-79
1104.83,-77
1105.07,-65
1105.31,-63
1105.55,-92
1105.79,-109
1106.02,-88
1106.26,-87
1106.5,-84
1106.74,-95
1106.98,-79
1107.22,-114
1107.46,-93
1107.69,-87
1107.93,-85
1108.17,-97
1108.41,-109
1108.65,-102
1108.89,-84
1109.12,-71
1109.36,-92
1109.6,-80
1109.84,-79
1110.08,-75
1110.32,-102
1110.55,-84
1110.79,-90
1111.03,-93
1111.27,-70
1111.51,-72
1111.75,-86
1111.98,-117
1112.22,-123
1112.46,-118
1112.7,-94
1112.94,-71
1113.18,-96
1113.41,-121
1113.65,-88
1113.89,-79
1114.13,-81
1114.37,-67
1114.6,-76
1114.84,-62
1115.08,-92
1115.32,-102
1115.56,-90
1115.79,-77
1116.03,-101
1116.27,-65
1116.51,-69
1116.75,-81
1116.98,-105
1117.22,-70
1117.46,-90
1117.7,-73
1117.94,-73
1118.17,-73
1118.41,-77
1118.65,-121
1118.89,-84
1119.13,-82
1119.36,-122
1119.6,-110
1119.84,-96
1120.08,-127
1120.32,-61
1120.55,-94
1120.79,-89
1121.03,-57
1121.27,-79
1121.51,-85
1121.74,-93
1121.98,-123
1122.22,-94
1122.46,-80
1122.69,-77
1122.93,-84
1123.17,-92
1123.41,-112
1123.65,-94
1123.88,-107
1124.12,-93
1124.36,-94
1124.6,-109
1124.83,-104
1125.07,-100
